PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4575_01,Earth,,F/941/P,TRAPPIST-1e,21.0,false,3.0,65.0,253.0,475.0,0.0,Kris Solon,false
4576_01,Earth,false,F/942/P,TRAPPIST-1e,37.0,false,661.0,876.0,0.0,3.0,13.0,Fayene Cartz,false
4593_01,Earth,false,G/750/S,TRAPPIST-1e,30.0,false,1.0,797.0,0.0,10.0,0.0,Toddie Pugherman,true
4597_01,Earth,true,G/748/P,TRAPPIST-1e,32.0,false,0.0,0.0,0.0,0.0,0.0,Kayd Weavesend,true
4602_01,Earth,false,F/945/P,55 Cancri e,36.0,false,0.0,0.0,0.0,725.0,2.0,Jerek Whitakers,false
4604_01,Earth,false,G/753/S,TRAPPIST-1e,37.0,false,374.0,1327.0,10.0,81.0,0.0,Tancis Wonglasquez,false
4605_01,Earth,false,G/750/P,TRAPPIST-1e,45.0,false,0.0,0.0,0.0,774.0,0.0,Agnesa Loway,false
4607_01,Earth,false,G/751/P,PSO J318.5-22,23.0,false,0.0,138.0,4.0,412.0,220.0,Ronard Hoppers,false
4608_01,Earth,false,F/864/S,55 Cancri e,31.0,false,2.0,20.0,1.0,1026.0,2.0,Colle Maystuarey,true
4610_01,Earth,false,G/752/P,TRAPPIST-1e,28.0,false,5.0,0.0,0.0,1014.0,0.0,Enryn Alfordonard,false
4611_01,Earth,true,G/754/S,TRAPPIST-1e,23.0,false,0.0,0.0,0.0,0.0,0.0,Ronard Hickson,true
4612_01,Earth,false,G/755/S,55 Cancri e,14.0,false,0.0,166.0,603.0,1.0,0.0,Essara Wilsoney,true
4617_01,Earth,false,F/866/S,TRAPPIST-1e,53.0,false,19.0,81.0,85.0,768.0,489.0,Joycey Toddleton,false
4620_01,Earth,true,G/757/S,TRAPPIST-1e,46.0,false,0.0,0.0,0.0,0.0,0.0,Evey Heney,false
4622_01,Earth,true,G/753/P,55 Cancri e,25.0,false,0.0,0.0,0.0,0.0,0.0,Viviay Humphreyes,true
4630_01,Earth,false,F/870/S,PSO J318.5-22,28.0,false,0.0,18.0,0.0,0.0,674.0,Jona Dukertyler,true
4633_01,Earth,false,G/754/P,PSO J318.5-22,41.0,false,454.0,297.0,0.0,2.0,0.0,Glenna Gallard,false
4634_01,Earth,false,E/299/S,TRAPPIST-1e,14.0,false,514.0,0.0,392.0,0.0,0.0,Elindy Gilleyons,false
4635_01,Earth,true,G/755/P,PSO J318.5-22,16.0,false,0.0,0.0,0.0,0.0,0.0,Delley Pearsalason,true
4640_01,Earth,false,G/760/S,55 Cancri e,26.0,false,595.0,84.0,0.0,0.0,131.0,Sharie Englas,true
4641_01,Earth,false,F/871/S,TRAPPIST-1e,45.0,false,65.0,63.0,3.0,713.0,27.0,Vanie Peter,false
4643_01,Earth,false,F/947/P,TRAPPIST-1e,36.0,false,,724.0,0.0,0.0,0.0,Sandie Goodson,true
4644_01,Earth,false,F/872/S,55 Cancri e,13.0,false,8.0,1385.0,1445.0,250.0,8.0,Juliey Fultz,true
4646_01,Earth,false,F/873/S,PSO J318.5-22,22.0,false,141.0,16.0,0.0,177.0,336.0,Pennie Mcgoway,true
4649_01,Earth,false,E/290/P,TRAPPIST-1e,45.0,false,1399.0,226.0,0.0,0.0,0.0,Erina Prickmantes,false
4650_01,Earth,false,G/762/S,TRAPPIST-1e,42.0,false,84.0,323.0,0.0,1251.0,120.0,Eddiey Kramosley,false
4652_01,Earth,false,,TRAPPIST-1e,27.0,false,0.0,89.0,874.0,34.0,0.0,Sta Robins,true
4653_01,Earth,false,E/302/S,,47.0,false,0.0,370.0,0.0,380.0,38.0,Claine Fowlaney,false
4656_01,Earth,false,F/875/S,TRAPPIST-1e,23.0,false,0.0,1125.0,0.0,,993.0,Alvira Miranciash,false
4656_02,Earth,false,G/763/S,TRAPPIST-1e,9.0,false,0.0,0.0,0.0,0.0,0.0,Vanney Miranciash,false
4657_01,Earth,false,G/756/P,TRAPPIST-1e,17.0,false,372.0,0.0,477.0,0.0,0.0,Prilly Jacostarks,false
4659_01,Earth,false,F/876/S,TRAPPIST-1e,24.0,false,703.0,0.0,0.0,0.0,0.0,Mael Hayerson,false
4661_01,Earth,false,F/948/P,,30.0,false,77.0,2325.0,5.0,117.0,1.0,Mamina Moodman,true
4661_02,Earth,true,G/757/P,55 Cancri e,2.0,false,0.0,0.0,0.0,0.0,0.0,Sharie Moodman,false
4661_03,Earth,true,G/757/P,TRAPPIST-1e,4.0,false,0.0,0.0,0.0,0.0,0.0,Fery Walston,true
4661_04,Earth,true,G/757/P,TRAPPIST-1e,9.0,false,0.0,0.0,0.0,0.0,0.0,Denne Moodman,false
4661_05,Earth,false,F/948/P,TRAPPIST-1e,30.0,false,0.0,0.0,3.0,3434.0,0.0,Lison Mayson,false
4661_06,Earth,true,G/757/P,TRAPPIST-1e,5.0,false,0.0,0.0,0.0,,0.0,Idace Moodman,false
4661_07,Earth,false,G/757/P,TRAPPIST-1e,2.0,,0.0,0.0,0.0,0.0,0.0,Ianna Moodman,false
4663_01,Earth,true,G/765/S,TRAPPIST-1e,2.0,false,0.0,0.0,0.0,0.0,0.0,Lonna Cartez,true
4663_02,Earth,true,G/765/S,TRAPPIST-1e,1.0,false,0.0,0.0,0.0,0.0,0.0,Dia Cartez,true
4663_03,Earth,true,G/765/S,TRAPPIST-1e,11.0,false,0.0,0.0,0.0,0.0,0.0,Nelsie Roachoanand,true
4663_04,Earth,false,G/765/S,55 Cancri e,3.0,false,0.0,0.0,0.0,0.0,0.0,Isa Cartez,true
4663_05,Earth,true,G/765/S,TRAPPIST-1e,33.0,false,0.0,0.0,0.0,0.0,0.0,Eilace Cartez,true
4663_06,Earth,true,G/765/S,55 Cancri e,3.0,false,0.0,0.0,0.0,0.0,0.0,Bobina Cartez,true
4664_01,Earth,false,E/303/S,TRAPPIST-1e,38.0,false,182.0,776.0,3.0,33.0,0.0,Weney Braymon,false
4665_01,Earth,true,G/758/P,PSO J318.5-22,21.0,false,0.0,0.0,0.0,0.0,0.0,Bettie Rickson,false
4667_01,Earth,true,,TRAPPIST-1e,41.0,false,0.0,0.0,0.0,0.0,0.0,Dian Sextones,true
4672_01,Earth,true,G/759/P,55 Cancri e,41.0,false,0.0,,,0.0,0.0,Billey Byerson,false
4673_01,Earth,false,F/950/P,,19.0,false,35.0,2.0,481.0,121.0,,Willy Dicksons,false
4676_01,Earth,false,G/760/P,TRAPPIST-1e,42.0,false,0.0,0.0,1677.0,65.0,62.0,Andie Campson,true
4678_01,Earth,false,F/951/P,TRAPPIST-1e,38.0,false,183.0,203.0,0.0,110.0,374.0,Sonnie Mcleaney,false
4686_01,Earth,false,G/768/S,TRAPPIST-1e,38.0,false,0.0,172.0,615.0,0.0,0.0,Fany Russon,true
4691_01,Earth,false,G/769/S,TRAPPIST-1e,15.0,false,0.0,7.0,0.0,749.0,0.0,Fayey Buckentry,false
4694_01,Earth,false,F/881/S,55 Cancri e,27.0,false,0.0,630.0,0.0,71.0,0.0,Stald Freder,true
4699_01,Earth,false,F/955/P,55 Cancri e,60.0,false,0.0,0.0,0.0,0.0,,Tammyl Roses,false
4706_01,Earth,true,G/762/P,TRAPPIST-1e,30.0,false,0.0,0.0,0.0,0.0,0.0,Andra Medington,false
4706_02,Earth,true,G/762/P,TRAPPIST-1e,40.0,false,0.0,0.0,0.0,0.0,0.0,Verney Medington,true
4709_01,Earth,false,F/957/P,55 Cancri e,38.0,false,2614.0,0.0,103.0,0.0,0.0,Terrie Morelly,false
4712_01,Earth,true,G/764/P,PSO J318.5-22,61.0,false,0.0,0.0,0.0,0.0,0.0,Nichad Vinozarks,true
4713_01,Earth,false,F/885/S,TRAPPIST-1e,20.0,false,0.0,0.0,111.0,39.0,1094.0,Lorian Flemaney,false
4714_01,Earth,true,G/765/P,TRAPPIST-1e,24.0,false,0.0,0.0,0.0,0.0,0.0,Roydo Mayson,false
4717_01,Earth,true,G/766/P,TRAPPIST-1e,16.0,false,0.0,0.0,0.0,0.0,0.0,Jerrye Hayder,false
4720_01,Earth,false,F/887/S,TRAPPIST-1e,21.0,false,0.0,681.0,51.0,131.0,1.0,Maya Lardy,true
4721_01,Earth,true,G/771/S,TRAPPIST-1e,23.0,false,0.0,0.0,0.0,0.0,0.0,Alancy Santry,true
4723_01,Earth,false,F/888/S,55 Cancri e,17.0,false,0.0,262.0,0.0,0.0,502.0,Myrace Savaraldez,true
4723_02,Earth,false,F/888/S,PSO J318.5-22,24.0,false,154.0,7.0,241.0,213.0,453.0,Gabrin Savaraldez,false
4725_01,Earth,false,G/767/P,55 Cancri e,27.0,false,866.0,0.0,0.0,0.0,23.0,Leony Georgasey,false
4733_01,Earth,false,E/294/P,TRAPPIST-1e,20.0,false,962.0,0.0,4581.0,105.0,0.0,Sonald Corman,true
4739_01,Earth,false,G/773/S,TRAPPIST-1e,22.0,false,37.0,3.0,0.0,305.0,581.0,Mon Marson,true
4746_01,Earth,false,G/775/S,TRAPPIST-1e,,false,282.0,8.0,337.0,0.0,0.0,Eristy Joynewtonks,false
4754_01,Earth,false,E/307/S,55 Cancri e,30.0,false,25.0,245.0,198.0,2.0,321.0,Lorian Milton,false
4757_01,Earth,false,F/896/S,TRAPPIST-1e,24.0,false,185.0,0.0,476.0,1810.0,53.0,Tanley Mirandry,false
4758_01,Earth,false,F/966/P,TRAPPIST-1e,44.0,false,248.0,0.0,0.0,0.0,623.0,Luzel Woody,false
4759_01,Earth,false,F/897/S,TRAPPIST-1e,25.0,false,0.0,3.0,23.0,693.0,0.0,Heila Davens,false
4764_01,Earth,false,E/308/S,TRAPPIST-1e,22.0,false,0.0,669.0,121.0,0.0,56.0,Faithy Bookerson,true
4769_01,Earth,true,G/776/S,TRAPPIST-1e,22.0,false,0.0,0.0,0.0,0.0,0.0,Dawne Moodman,true
4770_01,Earth,false,F/900/S,55 Cancri e,22.0,false,0.0,509.0,2.0,8.0,74.0,Elany Stantiagord,true
4770_02,Earth,true,F/900/S,PSO J318.5-22,18.0,false,0.0,0.0,0.0,0.0,0.0,Joyn Stantiagord,true
4772_01,Earth,false,F/971/P,55 Cancri e,22.0,false,256.0,0.0,0.0,0.0,373.0,Coley Shephendry,false
4773_01,Earth,false,G/777/S,,52.0,false,935.0,779.0,0.0,0.0,0.0,Therta Sancasey,true
4775_01,Earth,false,G/778/S,TRAPPIST-1e,22.0,false,123.0,1.0,660.0,0.0,0.0,Willy Fultz,true
4777_01,Earth,true,G/779/S,TRAPPIST-1e,31.0,false,0.0,0.0,0.0,0.0,0.0,Chary Munozaley,true
4787_01,Earth,false,G/780/S,TRAPPIST-1e,19.0,false,2.0,0.0,,9.0,754.0,Milyla Lancock,false
4788_01,Earth,false,F/904/S,TRAPPIST-1e,22.0,false,0.0,0.0,0.0,778.0,0.0,Bobara Swanardy,false
4791_01,Earth,false,G/781/S,TRAPPIST-1e,43.0,false,63.0,1339.0,9.0,253.0,42.0,Louisy Morrodgers,true
4792_01,Earth,true,G/782/S,TRAPPIST-1e,18.0,false,0.0,0.0,0.0,0.0,0.0,Stace Drakeekss,true
4794_01,Earth,false,F/974/P,TRAPPIST-1e,63.0,false,0.0,104.0,0.0,599.0,0.0,Dia Hortis,false
4795_01,Earth,false,F/905/S,TRAPPIST-1e,50.0,false,138.0,706.0,0.0,18.0,40.0,Ton Simstravery,true
4797_01,Earth,true,G/783/S,PSO J318.5-22,16.0,false,0.0,0.0,0.0,0.0,0.0,Aude Hendrewsons,true
4801_01,Earth,true,G/773/P,TRAPPIST-1e,10.0,false,,0.0,0.0,0.0,0.0,Vana Brooke,false
4803_01,Earth,false,F/977/P,TRAPPIST-1e,55.0,false,1028.0,18.0,0.0,0.0,0.0,Evaned Foxter,false
4804_01,Earth,false,F/906/S,TRAPPIST-1e,18.0,false,211.0,594.0,2.0,493.0,62.0,Dorene Thorney,true
4804_02,Earth,false,G/785/S,TRAPPIST-1e,7.0,false,0.0,0.0,,0.0,0.0,Hanne Thorney,true
4804_03,Earth,true,G/785/S,TRAPPIST-1e,1.0,false,0.0,0.0,,0.0,0.0,Veroy Peckers,true
4807_01,Earth,false,G/776/P,TRAPPIST-1e,44.0,false,22.0,1.0,0.0,864.0,0.0,Elinda Miley,false
4810_01,Earth,false,,PSO J318.5-22,20.0,false,30.0,4.0,0.0,321.0,451.0,Lulard Blacks,false
4814_01,Earth,true,G/788/S,55 Cancri e,22.0,false,0.0,0.0,0.0,0.0,0.0,Walla Lunapperts,true
4815_01,Earth,false,F/907/S,55 Cancri e,21.0,false,564.0,9.0,0.0,0.0,30.0,Amandy Hultz,true
4823_01,Earth,false,G/777/P,TRAPPIST-1e,21.0,false,526.0,0.0,,258.0,0.0,Adrie Thonyderson,false
4827_01,Earth,true,G/789/S,PSO J318.5-22,30.0,,0.0,0.0,0.0,0.0,0.0,Wandy Deckerson,true
4828_01,Earth,false,G/778/P,55 Cancri e,14.0,false,363.0,44.0,0.0,0.0,512.0,,true
4830_01,Earth,false,F/983/P,TRAPPIST-1e,22.0,false,0.0,0.0,0.0,19.0,785.0,Ginald Kirks,false
4832_01,Earth,false,E/301/P,,37.0,false,542.0,440.0,1.0,0.0,0.0,Erman Estron,false
4837_01,Earth,false,F/912/S,TRAPPIST-1e,21.0,,0.0,198.0,559.0,19.0,44.0,Jorgie Jarvey,true
4838_01,Earth,false,F/913/S,TRAPPIST-1e,52.0,false,1.0,13.0,3.0,0.0,700.0,Andine Mcphernard,false
4846_01,Earth,false,E/314/S,TRAPPIST-1e,38.0,false,161.0,3.0,0.0,624.0,0.0,Sonnie Canields,false
4846_02,Earth,true,G/791/S,TRAPPIST-1e,0.0,false,0.0,0.0,0.0,0.0,,Isa Canields,true
4847_01,Earth,false,F/917/S,TRAPPIST-1e,19.0,false,0.0,0.0,699.0,18.0,86.0,Blancy Domington,true
4848_01,Earth,false,F/986/P,TRAPPIST-1e,30.0,false,148.0,0.0,0.0,619.0,34.0,Nathy Griffince,true
4850_01,Earth,false,G/792/S,TRAPPIST-1e,23.0,false,14.0,0.0,437.0,103.0,333.0,Tyrony Shieldson,true
4850_02,Earth,false,G/792/S,TRAPPIST-1e,55.0,false,330.0,114.0,0.0,2.0,0.0,Billya Shieldson,true
4851_01,Earth,false,F/918/S,PSO J318.5-22,44.0,,0.0,463.0,1.0,172.0,0.0,Guadae Gamberson,true
4856_01,Earth,false,F/920/S,TRAPPIST-1e,39.0,false,12.0,8.0,0.0,4.0,753.0,Geneen Sullones,true
4857_01,Earth,false,G/782/P,55 Cancri e,19.0,false,423.0,,0.0,0.0,0.0,Elanda Bushins,false
4862_01,Earth,false,G/783/P,TRAPPIST-1e,24.0,false,0.0,871.0,17.0,0.0,0.0,Jone Cruzaley,false
4864_01,Earth,false,G/784/P,55 Cancri e,24.0,false,0.0,0.0,0.0,734.0,21.0,,false
4866_01,Earth,false,F/922/S,TRAPPIST-1e,17.0,false,0.0,0.0,1875.0,142.0,2.0,Lewise Hoodgers,true
4868_01,Earth,false,E/304/P,TRAPPIST-1e,17.0,false,0.0,775.0,0.0,13.0,0.0,Rona Rocholton,true
4870_01,Earth,false,G/785/P,55 Cancri e,14.0,false,8.0,0.0,,0.0,176.0,Ambert Weaves,false
4871_01,Earth,false,F/990/P,PSO J318.5-22,13.0,false,0.0,611.0,0.0,0.0,0.0,Anniey Mccarry,false
4875_01,Earth,false,F/926/S,TRAPPIST-1e,21.0,false,529.0,8.0,89.0,21.0,0.0,Willey Morrows,true
4879_01,Earth,false,G/786/P,TRAPPIST-1e,20.0,false,362.0,0.0,31.0,12.0,483.0,Emilla Hebernandry,false
4880_01,Earth,false,G/787/P,55 Cancri e,22.0,false,126.0,3.0,0.0,1305.0,0.0,Yvonna Alberts,false
4886_01,Earth,false,F/931/S,TRAPPIST-1e,18.0,false,,0.0,1770.0,1284.0,8.0,Carita Simonsents,false
4887_01,Earth,false,F/991/P,TRAPPIST-1e,20.0,false,0.0,254.0,868.0,405.0,0.0,Debora Thomason,true
4889_01,Earth,false,G/794/S,PSO J318.5-22,57.0,false,274.0,8.0,0.0,19.0,466.0,Thewis Mullericer,false
4890_01,Earth,false,G/795/S,55 Cancri e,10.0,false,0.0,0.0,0.0,0.0,0.0,Rone Browlerson,true
4890_02,Earth,false,F/932/S,TRAPPIST-1e,23.0,false,0.0,0.0,874.0,,0.0,Cline Browlerson,true
4892_01,Earth,false,G/796/S,TRAPPIST-1e,52.0,false,44.0,,0.0,42.0,1731.0,Branda Colomonson,false
4893_01,Earth,true,G/797/S,55 Cancri e,31.0,false,0.0,0.0,0.0,0.0,0.0,Joya Singlents,true
4895_01,Earth,true,G/789/P,55 Cancri e,15.0,false,0.0,0.0,0.0,0.0,0.0,Eriana Mcleaney,true
4896_01,Earth,false,F/992/P,TRAPPIST-1e,40.0,false,176.0,932.0,0.0,0.0,,Vana Jimes,false
4897_01,Earth,false,F/993/P,TRAPPIST-1e,18.0,false,0.0,0.0,31.0,2121.0,0.0,Trice Weavesend,false
4898_01,Earth,false,F/933/S,TRAPPIST-1e,28.0,false,647.0,1.0,32.0,71.0,140.0,Lorian Bertsontry,true
4899_01,Earth,true,G/799/S,TRAPPIST-1e,40.0,false,0.0,0.0,0.0,0.0,0.0,Elicia Leonzaley,true
4899_02,Earth,false,G/799/S,PSO J318.5-22,32.0,false,8.0,690.0,3.0,5.0,0.0,Adamie Leonzaley,true
4900_01,Earth,false,F/994/P,PSO J318.5-22,35.0,false,0.0,0.0,2.0,672.0,10.0,Idace Gaington,false
4901_01,Earth,false,G/790/P,TRAPPIST-1e,52.0,false,0.0,837.0,1.0,2.0,8.0,Nichad Baldson,false
4901_02,Earth,false,E/305/P,TRAPPIST-1e,34.0,false,695.0,25.0,276.0,0.0,0.0,Benny Baldson,false
4902_01,Earth,true,G/791/P,TRAPPIST-1e,46.0,false,0.0,0.0,0.0,0.0,0.0,Dennie Whiters,false
4903_01,Earth,false,F/995/P,55 Cancri e,23.0,false,62.0,0.0,0.0,1.0,2203.0,Arla Moodman,false
4904_01,Earth,false,E/317/S,TRAPPIST-1e,44.0,false,2.0,0.0,0.0,788.0,0.0,Tamin Willynnedy,false
4909_01,Earth,false,F/997/P,55 Cancri e,59.0,false,460.0,139.0,0.0,1.0,0.0,Evane Franey,false
4911_01,Earth,false,F/998/P,TRAPPIST-1e,18.0,false,0.0,0.0,0.0,702.0,0.0,Adriet Hughriend,false
4915_01,Earth,true,G/793/P,PSO J318.5-22,49.0,false,0.0,0.0,0.0,0.0,0.0,Mon Lamberguson,false
4918_01,Earth,true,G/794/P,55 Cancri e,59.0,false,0.0,0.0,0.0,0.0,0.0,Andyn Ryanga,true
4920_01,Earth,true,G/802/S,55 Cancri e,24.0,false,0.0,0.0,0.0,0.0,0.0,Chary Booneid,true
4934_01,Earth,false,F/1006/P,TRAPPIST-1e,31.0,false,210.0,20.0,0.0,1027.0,199.0,Raulia Hammonton,false
4937_01,Earth,false,G/803/S,TRAPPIST-1e,34.0,false,1242.0,444.0,0.0,22.0,0.0,Besse Simonddler,false
4938_01,Earth,false,G/804/S,55 Cancri e,20.0,false,0.0,0.0,847.0,0.0,0.0,Lynnee Traverdy,true
4939_01,Earth,false,F/1007/P,TRAPPIST-1e,19.0,false,0.0,2077.0,0.0,0.0,0.0,Lonnis Bryangton,true
4940_01,Earth,true,G/805/S,,19.0,false,0.0,0.0,0.0,0.0,0.0,Dony Vantonson,true
4942_01,Earth,true,G/806/S,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,Lis Reenon,true
4942_02,Earth,true,G/806/S,TRAPPIST-1e,36.0,false,0.0,0.0,0.0,0.0,0.0,Coreee Reenon,true
4945_01,Earth,true,G/798/P,PSO J318.5-22,27.0,false,0.0,0.0,0.0,0.0,0.0,Eline Bartins,true
4946_01,Earth,true,G/799/P,TRAPPIST-1e,25.0,false,0.0,0.0,0.0,0.0,0.0,Helley Kiddley,false
4950_01,Earth,true,G/800/P,PSO J318.5-22,39.0,false,0.0,0.0,0.0,0.0,0.0,Eulahy Wheelez,false
4954_01,Earth,false,G/808/S,TRAPPIST-1e,24.0,false,3.0,1018.0,687.0,50.0,,Joanny Roses,true
4956_01,Earth,true,G/809/S,TRAPPIST-1e,19.0,false,0.0,0.0,0.0,0.0,0.0,Walla Mcphernard,true
4958_01,Earth,false,G/810/S,TRAPPIST-1e,32.0,false,0.0,235.0,0.0,474.0,0.0,Ivanna Flemaney,false
4963_01,Earth,true,G/811/S,TRAPPIST-1e,61.0,false,0.0,0.0,0.0,0.0,0.0,Carold Woodwardy,true
4965_01,Earth,,E/308/P,TRAPPIST-1e,21.0,false,457.0,79.0,1134.0,0.0,0.0,Calvia Corman,false
4970_01,Earth,false,F/943/S,PSO J318.5-22,26.0,false,0.0,9.0,0.0,0.0,1376.0,Andary Wilderssen,false
4973_01,Earth,false,E/309/P,TRAPPIST-1e,43.0,false,957.0,0.0,1.0,0.0,39.0,Paulie Stephendsey,false
4973_02,Earth,true,G/803/P,55 Cancri e,3.0,false,0.0,0.0,0.0,0.0,0.0,Brence Stephendsey,true
4975_01,Earth,true,G/813/S,PSO J318.5-22,25.0,false,0.0,0.0,0.0,0.0,0.0,Olgary Wartyson,true
4975_02,Earth,false,G/813/S,TRAPPIST-1e,12.0,false,0.0,0.0,0.0,0.0,0.0,Gerly Wartyson,true
4975_03,Earth,true,G/813/S,PSO J318.5-22,2.0,false,0.0,0.0,0.0,0.0,0.0,Celis Wartyson,true
4977_01,Earth,false,F/945/S,TRAPPIST-1e,46.0,false,0.0,4.0,834.0,0.0,32.0,Kylen Merce,true
4977_02,Earth,false,F/945/S,TRAPPIST-1e,32.0,false,2756.0,125.0,9.0,0.0,103.0,Nicey Merce,false
4978_01,Earth,false,F/1015/P,TRAPPIST-1e,20.0,false,0.0,358.0,287.0,0.0,,Floyde Hortis,false
4979_01,Earth,true,G/804/P,PSO J318.5-22,24.0,false,0.0,0.0,0.0,0.0,0.0,Arllia Mckinn,false
4980_01,Earth,false,G/805/P,TRAPPIST-1e,28.0,false,0.0,0.0,0.0,882.0,0.0,Lelah Potterry,false
4980_02,Earth,false,G/805/P,,12.0,false,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,false
4980_03,Earth,false,G/805/P,TRAPPIST-1e,11.0,false,0.0,0.0,0.0,0.0,0.0,,false
4981_01,Earth,,F/946/S,TRAPPIST-1e,16.0,false,0.0,769.0,0.0,0.0,7.0,Davis Brenney,true
4981_02,Earth,,G/814/S,PSO J318.5-22,29.0,false,0.0,0.0,0.0,0.0,0.0,Millia Connon,true
4981_03,Earth,false,G/814/S,TRAPPIST-1e,24.0,false,530.0,0.0,0.0,0.0,179.0,Brank Brenney,false
4983_01,Earth,false,F/1016/P,TRAPPIST-1e,22.0,false,61.0,0.0,214.0,445.0,,Mabley Mcbriguez,true
4987_01,Earth,false,G/816/S,TRAPPIST-1e,21.0,false,36.0,162.0,0.0,588.0,0.0,Fayene Popelacruz,true
4989_01,Earth,false,E/310/P,TRAPPIST-1e,38.0,false,0.0,1.0,0.0,786.0,0.0,Inette Johnshines,false
4991_01,Earth,false,G/806/P,TRAPPIST-1e,79.0,false,610.0,,0.0,200.0,5.0,Rickie Pentss,false
4992_01,Earth,false,F/1018/P,PSO J318.5-22,22.0,false,479.0,34.0,0.0,29.0,4.0,Dandra Sextones,false
4995_01,Earth,false,G/807/P,55 Cancri e,42.0,false,642.0,282.0,0.0,0.0,0.0,Timmy Cardners,true
4998_01,Earth,true,G/818/S,TRAPPIST-1e,43.0,false,0.0,0.0,0.0,0.0,0.0,Lison Willy,true
4999_01,Earth,false,F/950/S,TRAPPIST-1e,30.0,false,1120.0,0.0,0.0,0.0,794.0,Chelly Mckins,false
5000_01,Earth,true,G/808/P,TRAPPIST-1e,35.0,false,0.0,0.0,0.0,0.0,0.0,Courta Barrison,true
5003_01,Earth,true,G/809/P,TRAPPIST-1e,18.0,false,0.0,0.0,0.0,0.0,0.0,Dessie Bulliamoses,false
5005_01,Earth,false,F/1019/P,TRAPPIST-1e,46.0,false,819.0,31.0,0.0,49.0,2.0,Rayley Daughtson,false
5012_01,Earth,true,G/811/P,55 Cancri e,24.0,false,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,true
5013_01,Earth,false,F/953/S,TRAPPIST-1e,23.0,false,0.0,0.0,2102.0,0.0,0.0,Kaye Wagnerray,true
5018_01,Earth,true,G/812/P,TRAPPIST-1e,13.0,false,0.0,0.0,0.0,0.0,0.0,Shanie Pooles,true
5019_01,Earth,false,F/955/S,TRAPPIST-1e,15.0,false,0.0,0.0,19.0,352.0,326.0,Olly Hebernandry,false
5020_01,Earth,false,F/956/S,PSO J318.5-22,18.0,false,648.0,19.0,0.0,0.0,4.0,Annon Anthompson,true
5023_01,Earth,false,G/813/P,55 Cancri e,36.0,false,0.0,0.0,0.0,474.0,12.0,Briney Griffy,false
5025_01,Earth,false,F/1024/P,TRAPPIST-1e,33.0,false,1042.0,50.0,0.0,9.0,0.0,Ronard Arner,false
5027_01,Earth,false,E/321/S,55 Cancri e,41.0,false,4.0,737.0,0.0,51.0,0.0,Noria Kiddley,false
5034_01,Earth,false,G/824/S,TRAPPIST-1e,36.0,false,0.0,52.0,8.0,0.0,4160.0,Briany Sellahaney,false
5035_01,Earth,true,G/825/S,TRAPPIST-1e,13.0,false,0.0,0.0,0.0,0.0,0.0,Sethew Coolerson,true
5036_01,Earth,true,G/814/P,PSO J318.5-22,34.0,false,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,false
5036_02,Earth,false,G/814/P,TRAPPIST-1e,24.0,false,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,false
5042_01,Earth,false,F/1026/P,TRAPPIST-1e,18.0,false,8.0,1.0,4.0,419.0,304.0,Lorice Estiagosen,true
5044_01,Earth,false,G/826/S,TRAPPIST-1e,23.0,false,0.0,381.0,142.0,0.0,261.0,Sanya Palmes,false
5044_02,Earth,true,G/826/S,PSO J318.5-22,29.0,false,0.0,0.0,0.0,0.0,0.0,,true
5048_01,Earth,false,,TRAPPIST-1e,38.0,false,0.0,0.0,0.0,0.0,0.0,Lerion Moodson,true
5050_01,Earth,false,F/1028/P,TRAPPIST-1e,31.0,false,433.0,111.0,238.0,86.0,0.0,Loree Wolfernan,false
5057_01,Earth,true,G/816/P,55 Cancri e,15.0,false,0.0,0.0,0.0,0.0,0.0,Idave Simmonders,true
5059_01,Earth,false,F/1030/P,55 Cancri e,21.0,false,639.0,0.0,0.0,0.0,0.0,Nancis Ryanga,false
5062_01,Earth,false,E/325/S,,46.0,false,971.0,0.0,20.0,0.0,5.0,Sallie Bushallert,false
5063_01,Earth,false,G/830/S,TRAPPIST-1e,18.0,false,,794.0,16.0,0.0,0.0,Kennie Solinez,true
5067_01,Earth,false,F/964/S,55 Cancri e,36.0,false,0.0,1808.0,0.0,344.0,0.0,Kerryn Wolfernan,true
5068_01,Earth,,E/314/P,TRAPPIST-1e,19.0,false,0.0,0.0,0.0,0.0,0.0,Nadie Polliamposs,true
5069_01,Earth,false,F/965/S,PSO J318.5-22,56.0,false,1309.0,0.0,69.0,1.0,0.0,Andary Hurchez,false
5070_01,Earth,false,F/966/S,,20.0,,542.0,175.0,0.0,5.0,0.0,Lillia Collinson,true
5072_01,Earth,false,G/817/P,TRAPPIST-1e,10.0,false,0.0,0.0,0.0,0.0,0.0,Brina Saley,false
5072_02,Earth,true,G/817/P,PSO J318.5-22,14.0,false,0.0,0.0,0.0,0.0,0.0,Melica Saley,false
5076_01,Earth,false,G/818/P,TRAPPIST-1e,13.0,false,0.0,0.0,60.0,1.0,5147.0,Alicey Wolferguson,false
